@relation ElectionsData

@attribute 'Vote' {"Yellows", "Reds", "Whites", "Blues", "Oranges", "Greens", "Greys", "Browns", "Pinks", "Purples"}
@attribute 'Occupation_Satisfaction' NUMERIC
@attribute 'Avg_monthly_expense_when_under_age_21' NUMERIC
@attribute 'AVG_lottary_expanses' NUMERIC
@attribute 'Most_Important_Issue' {"Education", "Foreign_Affairs", "Financial", "Healthcare", "Environment", "Military", "Social", "Other"}
@attribute 'Avg_Residancy_Altitude' NUMERIC
@attribute 'Looking_at_poles_results' {"Yes", "No"}
@attribute 'Yearly_ExpensesK' NUMERIC
@attribute 'Married' {"Yes", "No"}
@attribute 'Gender' {"Male", "Female"}
@attribute 'Voting_Time' {"By_16:00", "After_16:00"}
@attribute 'Financial_balance_score_(0-1)' NUMERIC
@attribute '%Of_Household_Income' NUMERIC
@attribute 'Avg_government_satisfaction' NUMERIC
@attribute 'Avg_education_importance' NUMERIC
@attribute 'Avg_environmental_importance' NUMERIC
@attribute 'Avg_Satisfaction_with_previous_vote' NUMERIC
@attribute 'Avg_monthly_income_all_years' NUMERIC
@attribute '%Time_invested_in_work' NUMERIC
@attribute 'Yearly_IncomeK' NUMERIC
@attribute 'Avg_monthly_expense_on_pets_or_plants' NUMERIC
@attribute 'Avg_monthly_household_cost' NUMERIC
@attribute 'Will_vote_only_large_party' {"Yes", "No"}
@attribute 'Phone_minutes_10_years' NUMERIC
@attribute 'Avg_size_per_room' NUMERIC
@attribute 'Weighted_education_rank' NUMERIC
@attribute '%_satisfaction_financial_policy' NUMERIC
@attribute 'Garden_sqr_meter_per_person_in_residancy_area' NUMERIC
@attribute 'Last_school_grades' NUMERIC
@attribute 'Age_group' {"Below_30", "30-45", "45_and_up"}
@attribute 'Number_of_differnt_parties_voted_for' NUMERIC
@attribute 'Political_interest_Total_Score' NUMERIC
@attribute 'Number_of_valued_Kneset_members' NUMERIC
@attribute 'Main_transportation' {"Motorcycle_or_truck", "Car", "Public_or_other", "Foot_or_bicycle"}
@attribute 'Occupation' {"Industry_or_other", "Public_Sector", "Hightech", "Student_or_Unemployed", "Services_or_Retail"}
@attribute 'Overall_happiness_score' NUMERIC
@attribute 'Num_of_kids_born_last_10_years' NUMERIC
@attribute 'Financial_agenda_matters' {"Yes", "No"}
@data
"Greens",8,347.708895662962,110116.108596737,"Other",115.902965220987,"No",950.071539470825,"No","Male","By_16:00",0.487369780661538,0.579700499074534,6.62429902236909,3.44192245742306,8.19876144174486,1.49903610348701,9086,33.947198302485,677.321543767559,10855.3584822434,82151.9033959416,"Yes",902635.930112463,26.0254018944484,919002.712917744,72.5049976725131,13559.4003122384,50,"Below_30",3,961.443580805991,20,"Motorcycle_or_truck","Industry_or_other",513.694074936211,0,"Yes"
"Oranges",3,87.5409793858146,11848.7573014842,"Financial",29.1803264619382,"No",406.05293833636,"Yes","Male","By_16:00",0.923016922781244,0.359047685284168,1.32255174219608,9.471914046444,3.01081390818581,1.07013429747894,6689,23.2798719778657,589.782112641798,5240.0936086472,72358.7012982642,?,164878.988731592,24.2854300485249,696896.422085181,56.6189128905535,890.671778887229,60,"30-45",3,968.653376411303,6,"Public_or_other","Industry_or_other",794.488362400099,0,"No"
"Pinks",6,337.439941491487,87688.0152185663,"Other",112.479980497162,"No",779.587752691498,"No","Female","After_16:00",0.770373552106321,0.695545562077314,8.97452134173363,7.20606671180576,1.46086784778163,1.38316262047738,5162,10.1337154628709,523.146010702476,8842.16954831993,76537.149242883,"Yes",607757.06414658,22.8723853304039,549084.931588823,23.6026390455663,12774.2259931392,50,"30-45",0,1014.71358905202,10,"Foot_or_bicycle","Public_Sector",931.846808301282,1,"Yes"
"Yellows",7,813.811571269259,154714.661576493,"Financial",271.27052375642,"No",570.333479045497,"No","Male","After_16:00",0.187053429661319,0.403179244371131,8.66044591646641,0.404862971045077,3.76208427362144,7.00437179300934,9141,5.5705604609102,602.66967167371,6908.67413380239,78502.8104761773,"Yes",325280.27732014,24.5493313895452,727897.172293924,23.4840298537165,73868.9675828386,60,"Below_30",2,1047.12230455235,20,"Foot_or_bicycle","Public_Sector",895.372504282915,0,"No"
"Blues",6,868.938795972124,121204.597749222,"Healthcare",289.646265324041,"No",418.457312451879,"Yes","Male","After_16:00",0.618546769255772,0.727035885443911,0.707783980760723,7.61215531267226,5.62827109359205,7.03772432403639,3134,59.4860872253776,571.083909518137,5326.74094355506,66585.8708293748,"Yes",175106.522344449,23.8973619782213,653301.485244632,18.5138121247292,84194.605281489,80,"45_and_up",1,855.503505381988,17,"Motorcycle_or_truck","Hightech",599.364511140954,1,"No"
"Blues",9,41.8933557574797,8699.49635855701,"Education",13.9644519191599,"No",622.97442169004,"No","Male","After_16:00",0.48844603728503,0.203052522381768,4.26391503540799,9.77121445117518,6.03093050653115,9.03159563196823,6985,45.1559504959732,654.662280950845,7539.06877880209,78220.7614547219,"Yes",?,25.5863690458581,858461.735743388,60.826461808756,218.970369321688,100,"Below_30",3,983.17205611006,15,"Motorcycle_or_truck","Hightech",663.357122170589,0,"No"
"Blues",7,298.447097505956,45005.5027156155,"Environment",99.4823658353188,"No",452.396787488113,"Yes","Female","By_16:00",0.58441541926004,0.50247842608951,0.851055800449103,5.40370283415541,6.14113326882944,8.09973947238177,9013,59.9765510065481,596.466158526899,5716.90019193493,69883.901000798,"Yes",204662.853329565,24.4226566639852,712635.538668001,72.362201823853,10006.2234780275,90,"Below_30",3,896.751893843632,16,"Motorcycle_or_truck","Public_Sector",629.385344841222,0,"No"
"Greys",9,1009.51820143079,147140.290907858,"Financial",336.506067143596,"No",437.258953922721,"Yes","Male","After_16:00",0.60074589191936,0.719366013538092,5.80462488578632,9.77410216582939,5.55678086355329,1.42817565705627,6487,50.8856887696311,600.95124989516,5574.49203901753,72457.7992275015,"Yes",191195.392785592,24.5143070449719,723468.950934128,14.9820437887684,113582.839291594,60,"30-45",1,953.023259845795,19,"Foot_or_bicycle","Public_Sector",736.882479095757,0,"No"
"Blues",8,190.693414549543,40416.3130930706,"Financial",63.5644715165142,"No",635.831811841153,"No","Male","After_16:00",0.978398890700191,0.0983261191286147,7.04384329495952,0.687568474095315,9.13077098084614,4.66510274913162,5566,6.02536778897047,690.860140599394,7740.03839961032,81014.7503319177,"Yes",404282.092949204,26.2842184703939,955870.725562161,39.8591984994709,4114.00651069026,60,"30-45",5,1010.0703138685,18,"Public_or_other","Public_Sector",649.42601228985,0,"No"
"Yellows",1,107.134515693339,16512.2353578027,"Environment",35.7115052311129,"No",462.378587823197,"Yes","Female","By_16:00",0.938636801438406,0.427537811221555,2.73552701342851,8.18956148577854,4.16699832305312,4.98527106828988,4369,94.3313925527036,686.070307714434,5995.92649366084,76931.6772818193,"Yes",213793.958477374,26.1929438535349,942474.078784825,11.8463120888919,1321.02311110292,90,"30-45",1,972.084106848575,8,"Car","Industry_or_other",616.765942246531,0,"No"
"Reds",5,839.757669487874,163008.778866373,"Healthcare",279.919223162625,"No",582.342209386849,"No","Male","By_16:00",0.55326967057772,0.745421572122723,5.19755076384172,2.3134831385687,1.24749017413706,6.12752649467438,3859,80.6347221368924,651.163745830638,7125.74958552977,78553.2081725392,"Yes",339122.448833557,25.5179102951366,849340.80262761,57.5303740799427,78644.6907191299,80,"30-45",3,1004.28791711043,11,"Public_or_other","Services_or_Retail",720.012649848339,0,"No"
"Yellows",3,663.553077343823,88796.723276141,"Financial",221.184359114608,"No",401.460228162564,"Yes","Female","By_16:00",0.338616487802938,0.364770199870691,2.47136363759637,8.80592464935035,3.78539651632309,4.08713541924953,5149,95.4998442204669,571.677080489424,5157.95644260449,66259.6263167241,"Yes",161170.314796338,23.9097695616128,654636.50876802,52.0647783298045,49153.7050760544,60,"30-45",2,852.495308274272,16,"Car","Hightech",595.679826035068,0,"No"
"Reds",1,149.962152467712,19842.7328816213,"Financial",49.9873841559039,"No",396.954816033871,"Yes","Female","After_16:00",0.766433138167486,0.418805276742205,4.08629782497883,0.66483908565715,8.84744694922119,5.43675224995241,4382,3.8964802166447,725.275530060837,5420.09922046038,85063.0238942575,"Yes",157573.125972484,26.9309400144302,1053338.43728769,93.9877405297011,2558.72595890582,60,"45_and_up",2,1133.59018945846,19,"Car","Industry_or_other",882.293461600639,0,"No"
"Browns",3,1923.42743919019,163962.551571665,"Environment",641.142479730064,"Yes",255.734968053743,"Yes","Female","After_16:00",0.547336801420897,0.441686255391687,8.88250323245302,7.00900179799646,3.8979717111215,5.79540470615029,5194,98.0430364143103,779.408260203174,4116.16620094378,87711.8651312049,"No",65400.3738854488,27.9178842357936,1216133.75971645,74.4466245407239,411714.821794146,90,"30-45",1,1183.81723224991,9,"Public_or_other","Hightech",913.552602523365,0,"No"
"Yellows",2,344.597655754474,49541.2578339971,"Financial",114.865885251491,"No",431.296530954597,"Yes","Female","By_16:00",0.432339857332408,0.133187074679881,2.17974257422611,1.45090956008062,2.76473571313545,1.25969065818936,7341,99.14920036681,590.151229321557,5493.26776818908,68742.8564233339,"Yes",186016.69761347,24.2930284098454,697615.578994417,19.5532222278416,13319.0374798603,60,"30-45",0,882.933521471409,3,"Public_or_other","Industry_or_other",617.335523973096,1,"No"
"Yellows",4,430.579078601439,63035.4105416279,"Environment",143.526359533813,"No",439.190478643595,"Yes","Female","After_16:00",0.485632630763575,0.460814313264564,6.33325866190717,7.65144611243159,1.4844231121242,3.78625578945503,7465,87.4221574980766,575.250120178208,5542.40502679236,66460.4309766074,"Yes",192888.27653119,23.9843724157671,662838.686931573,12.7449565799907,20753.3422405631,90,"30-45",1,843.691617446696,20,"Motorcycle_or_truck","Services_or_Retail",564.0949228439,0,"No"
"Whites",5,195.312339473583,24896.3722104935,"Military",65.1041131578611,"No",382.408591452986,"Yes","Male","After_16:00",0.243443927494809,0.805167025653645,5.08177652023733,7.82019118312746,1.86898770276457,9.20678221620619,5363,78.9425347233191,523.368391957967,4870.82269844579,63890.4384907687,"Yes",146236.330817057,22.8772461620267,548896.139517981,77.2989830235019,4313.64966322944,30,"Below_30",5,846.664174503787,15,"Foot_or_bicycle","Student_or_Unemployed",674.783525192637,1,"Yes"
"Yellows",8,162.500647738188,18293.1805952821,"Healthcare",54.1668825793959,"No",337.718910968682,"Yes","Female","After_16:00",0.244076940231025,0.31216921727173,4.63728071190417,4.64276389684528,4.85224235337228,2.51865266822278,7896,47.230919264257,617.611033635871,4612.41117695857,68816.4292267255,"Yes",114054.062825873,24.8517812970393,763828.684694133,75.8331364719197,2998.21805094946,80,"30-45",0,886.71584418194,18,"Car","Hightech",594.188045625575,0,"No"
"Reds",4,209.474805237023,27077.5659729814,"Financial",69.8249350790078,"No",387.792211225729,"Yes","Male","After_16:00",0.639116792939603,0.93015624419786,4.68022864079103,7.74566168431193,8.7704965705052,6.81339065777138,6373,70.268541155383,699.473997503745,5276.87010726477,81286.4662107712,"Yes",150382.79908734,26.4475707297238,979740.150701556,72.8440216276795,4955.34649386667,60,"Below_30",4,1075.61188017234,8,"Car","Services_or_Retail",814.612122592794,0,"No"
"Yellows",2,215.026632054035,31955.4806692522,"Financial",71.6755440180116,"No",445.835202328175,"Yes","Male","After_16:00",0.21242932183668,0.0728791474830359,2.95196589548141,0.841743960045278,5.40926661342382,5.09927802253515,9248,33.1165577052161,564.55598416216,5587.46399160607,66351.5670382543,"Yes",198769.027635005,23.7603868689498,638494.401094404,26.4477603370324,5219.05915429593,60,"30-45",3,848.507598711425,15,"Public_or_other","Industry_or_other",591.647385465326,3,"No"
"Greys",9,926.556578793959,187672.454707505,"Financial",308.85219293132,"No",607.644883224895,"No","Male","After_16:00",0.371055946452543,0.966387439286336,7.20675484277308,7.25148054538295,0.118010847363621,4.90801053587347,6202,69.6483532665297,580.233574614495,7236.91598147794,70848.6814346149,"Yes",369232.304109396,24.0880379984443,674572.691992213,33.1410724902526,95708.5292714165,60,"Below_30",3,889.497150054494,20,"Motorcycle_or_truck","Hightech",613.044889157917,0,"No"
"Greys",5,160.363144840573,21837.6636320329,"Financial",53.4543816135244,"No",408.52897317042,"Yes","Male","By_16:00",0.626059304224327,0.827977982582524,6.92443292820826,2.98950554104522,4.4089003931731,1.36730049271137,3553,87.7342532621697,561.475739607816,5208.24121091984,68465.0963246256,"Yes",166895.921919678,23.6954793074083,631650.369336072,19.8339631780982,2920.82529529781,60,"30-45",2,907.095076270667,7,"Public_or_other","Public_Sector",721.828026613181,0,"No"
"Blues",1,441.647625355798,63911.0312376021,"Environment",147.215875118599,"No",434.131381456752,"Yes","Female","By_16:00",0.214408492436633,0.518283204408363,9.34658502461389,9.54173249891028,9.83721217140555,9.70987545326352,5240,7.54785342141986,589.765239919133,5520.84429440578,68633.0231228847,"Yes",188470.056365547,24.2850826623904,696702.015225837,12.0017740409821,21829.7297620536,90,"30-45",1,880.105559390052,19,"Public_or_other","Industry_or_other",611.807410634313,0,"No"
"Yellows",5,757.131763284323,138465.368270813,"Healthcare",252.377254428108,"No",548.644403730356,"No","Female","By_16:00",0.412294471170753,0.31447460479103,5.359161272645,9.76598079316318,6.08918755548075,2.80543420929462,8706,26.6435895347968,662.51847629169,6811.48098988694,81856.9484042848,"Yes",301010.681744638,25.7394342651833,879269.173148043,39.8752432316542,63956.6558070978,80,"Below_30",3,1075.66401332976,19,"Foot_or_bicycle","Student_or_Unemployed",849.065888588416,0,"No"
"Oranges",10,321.274040909789,41689.0741593285,"Healthcare",107.09134696993,"No",389.285178857957,"Yes","Male","By_16:00",0.710166212404147,0.658092486439273,?,0.394349214620888,2.14711210923269,6.87315238639712,7859,57.8663877677172,586.348901269662,5065.54959111889,70909.0825398594,"Yes",151542.950478471,24.2146422907641,688765.149845125,98.0949435615912,11585.6479428038,80,"30-45",4,944.540842021995,18,"Public_or_other","Services_or_Retail",755.796625987007,0,"No"
"Yellows",1,422.588035754359,56711.9313114667,"Environment",140.862678584786,"No",402.604379536425,"Yes","Male","By_16:00",0.124534722184762,0.729967263527215,8.93943908857182,6.12141284625977,2.65784778865054,3.53291984647512,5485,88.2615049369633,579.58906930375,5185.22193397175,67996.1105803742,"Yes",162090.28642191,24.0746561616932,672902.396395961,89.7817600751296,19993.1568966656,90,"30-45",1,883.297352152126,15,"Foot_or_bicycle","Hightech",642.813503650217,0,"No"
"Pinks",6,287.907764161537,66809.4097440043,"Other",95.9692547205125,"No",696.154304194304,"No","Male","After_16:00",0.442287937738001,0.524605347774923,5.8113771583885,1.28594465786591,?,9.32916784193367,7037,14.9031325243413,312.688317149878,7586.91967624279,50880.247978568,"Yes",484630.815248255,17.6829951408091,196864.145991512,27.1610335446894,9316.06710633112,50,"30-45",2,656.047077490726,15,"Public_or_other","Hightech",610.024323272811,1,"Yes"
"Yellows",9,340.398875266209,40721.9728673295,"Education",113.466291755403,"No",358.890488420235,"Yes","Male","After_16:00",0.186763915233314,0.858166744932532,3.38111702818424,1.26734554767609,5.64878280507401,4.0517362812534,6459,9.14409328252077,565.557611865919,4720.02010793419,65287.2209304742,"Yes",128802.382678515,23.7814552091734,640685.866196865,3.86573688592762,12998.0656564776,100,"30-45",1,847.966414261712,11,"Motorcycle_or_truck","Student_or_Unemployed",606.151029480723,0,"No"
"Yellows",10,979.756752567521,169045.566956816,"Financial",326.585584189174,"No",517.614907518077,"No","Male","After_16:00",0.535486788954586,0.72435841569677,7.51877487637103,6.41052949475124,0.858025818597525,1.46921336418018,5793,52.340874960646,700.637638189409,6577.42435155959,84901.0872839537,"Yes",267925.192484947,26.4695605968329,983185.581211524,27.4002166232094,106994.729384373,60,"30-45",3,1118.2184694917,3,"Car","Public_Sector",871.766208738854,0,"No"
"Blues",1,274.104449516956,51263.7452838118,"Financial",91.3681498389852,"No",561.068002078975,"No","Male","After_16:00",0.685328380437568,0.520292406436056,3.05014316458255,2.82342013902962,6.67760191252455,5.62773652374744,9853,69.5221540518105,636.115371821307,6882.91076443236,75280.4827897093,"Yes",314797.302956892,25.2213277172576,810502.387363263,68.1588109815493,8449.50695483823,60,"Below_30",1,951.504048078861,5,"Foot_or_bicycle","Public_Sector",645.786826463573,3,"No"
"Blues",3,266.013548512373,53653.0526153056,"Financial",88.6711828374578,"No",605.078796723129,"No","Male","After_16:00",0.903083855519071,0.391858415910974,4.04847786063328,6.03725380497053,9.45403713500127,5.74743536766618,4193,27.4747111601755,663.657323818673,7378.10261486864,78925.5053201649,"Yes",366120.35024391,25.7615473878933,882173.103968284,75.351922120899,7961.24984863133,60,"45_and_up",3,995.768598726028,14,"Motorcycle_or_truck","Student_or_Unemployed",675.938255233818,0,"No"
"Pinks",9,234.521245761257,72304.7347714504,"Military",78.1737485870857,"No",924.923469557084,"No","Male","After_16:00",0.899372419109568,0.951654312433675,1.31224955664948,8.7741513364017,9.67001995304599,8.4351299633272,6639,73.5184071119875,636.250109178945,10521.7349139287,85151.5886505283,"Yes",855483.424537514,25.2239986754469,811368.886370594,87.2018794761971,6199.30871674396,30,"45_and_up",1,1067.8974655155,13,"Foot_or_bicycle","Student_or_Unemployed",805.560040597489,0,"Yes"
"Greens",7,281.825764318264,92008.4909824581,"Other",93.9419214394215,"No",979.418874690463,"No","Female","By_16:00",0.166084931697696,0.55500835319981,0.660953926853836,4.89323494955897,3.83490982931107,6.58382181776688,7794,47.9427261743695,975.760504413885,11745.7097557324,113954.83828682,"Yes",959261.332099933,31.2371654350052,1906043.2331299,9.50854278635234,8929.02652516986,50,"30-45",1,1394.47149500613,2,"Public_or_other","Public_Sector",836.690307129174,1,"Yes"
"Blues",3,350.736283032741,46255.9488518538,"Social",116.912094344247,"No",395.647251991341,"Yes","Male","After_16:00",0.49571854993701,0.255979276029393,6.41608108067885,5.40392599068582,2.67194753978401,5.29775186441839,5760,74.66372824274,576.520748565765,5109.51401704494,66285.3195003463,"Yes",156536.7480083,24.0108464774936,665742.240233097,46.3292240863666,13795.3498983024,70,"30-45",1,850.556362630765,16,"Foot_or_bicycle","Hightech",584.245927444883,0,"No"
"Yellows",3,654.344715258349,89180.041233716,"Financial",218.114905086116,"No",408.867249115809,"Yes","Female","By_16:00",0.229434569831938,0.562857920536771,3.74596556648612,9.67989943455905,0.416417480446398,5.19918131874874,8550,83.4411710966378,585.985692973058,5260.6438771042,67197.2313959287,"Yes",167172.427399529,24.207141363099,687758.533410091,6.10723188146949,47802.2267258116,60,"30-45",5,858.874559959404,6,"Foot_or_bicycle","Hightech",581.201422744142,3,"No"
"Browns",9,1410.93627125411,37082.4976810844,"Environment",470.312090418037,"Yes",78.8465753625929,"Yes","Male","By_16:00",0.897675363579765,0.553761128801852,9.69930922845379,3.50264977198094,5.04056083736941,4.00877032661811,4878,37.8903960809112,657.6276628694,2103.72107936473,69341.522124049,"No",6216.78244640904,25.6442520434775,865706.302835472,1.83824184350669,221673.774483802,90,"Below_30",2,934.334713104218,6,"Foot_or_bicycle","Student_or_Unemployed",669.170317970997,1,"No"
"Blues",5,129.553160785546,25456.3825830073,"Social",43.1843869285155,"No",589.481161910347,"No","Female","By_16:00",0.402944243513048,0.714538862695917,1.69543421594426,0.525622051209211,4.4316016882658,4.04939361382276,9800,77.0934062078595,638.692600054488,7172.19681921245,76529.9380486444,"Yes",347488.040247173,25.2723683111514,817126.101555496,97.3179683089256,1918.07566132025,70,?,1,968.844288670714,3,"Car","Services_or_Retail",670.14566486128,0,"No"
"Reds",8,226.651348067161,29839.0488633315,"Financial",75.5504493557202,"No",394.955279787126,"Yes","Male","After_16:00",0.38866920908913,0.882305205101147,6.27296919934452,7.40416376851499,5.8942102198489,7.26629440905526,6566,18.294007354416,727.006897262872,5403.566592397,84547.4451957806,"Yes",155989.673031727,26.9630654277823,1058338.34538312,99.5579500682652,5793.42084720697,60,"Below_30",1,1121.4681193929,12,"Public_or_other","Industry_or_other",855.332767755208,0,"No"
"Blues",10,412.226364924805,76751.4016173406,"Education",137.408788308268,"No",558.562538555783,"No","Female","By_16:00",0.79064568108879,0.339919978752732,3.11355534475297,1.26473209355026,1.2535874475725,6.85443674912676,7932,55.0525663653389,648.003951061869,6881.63328768156,76112.6310780859,"Yes",311992.10947788,25.4559217287819,841029.271193345,37.5336151337251,19028.5838926548,100,"Below_30",3,960.293545413175,8,"Motorcycle_or_truck","Services_or_Retail",642.467471203829,0,"No"
"Reds",5,129.960983849291,24747.3893340256,"Social",43.3203279497638,"No",571.265050502936,"No","Male","After_16:00",0.781864700606093,0.520844223443419,9.83863437082618,4.63634219951928,0.668153057340533,9.7556918580085,8583,33.235276537016,635.257039785776,6983.16458460092,75714.8810431007,"Yes",326343.757926122,25.2043059770702,808344.400506221,78.95215859171,1929.97114162485,70,"Below_30",2,958.918971328985,4,"Motorcycle_or_truck","Student_or_Unemployed",660.122260942984,4,"No"

